"address","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","lon","lat","date","time_mil"
"628 S St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","EU6702",FALSE,"WMEEJ3BA6EK751921",-77.02162,38.91405,2016-11-15 00:50:03,1479199803000
"1311 Rittenhouse St NW, Washington, DC 20011, USA","CE","GOOD",63,"GOOD","R34065",FALSE,"WMEEJ3BA4EK733112",-77.03028,38.96547,2016-11-16 19:00:03,1479351603000
"726 Gallatin St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EZ9128",FALSE,"WMEEJ3BA5EK772176",-77.02314,38.95198,2016-11-16 19:40:02,1479354002000
"3811 Porter St NW, Washington, DC 20016, USA","CE","GOOD",75,"GOOD","EK6776",FALSE,"WMEEJ3BA8DK622917",-77.07474,38.93689,2016-11-17 05:10:02,1479388202000
"600 Barnes St NE, Washington, DC 20019, USA","CE","GOOD",100,"GOOD","EZ4391",FALSE,"WMEEJ3BA4EK774193",-76.95161,38.9003,2016-11-15 08:25:02,1479227102000
"1730-1798 Crestwood Dr NW, Washington, DC 20011, USA","CE","GOOD",78,"GOOD","EZ4262",FALSE,"WMEEJ3BA6EK748677",-77.0398,38.93845,2016-11-20 02:35:02,1479638102000
"2029 Waterside Dr NW, Washington, DC 20009","CE","GOOD",87,"GOOD","R33891",TRUE,"WMEFJ5DAXGK139009",-77.04811,38.9207,2016-11-10 00:40:02,1478767202000
"5739 13th St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EZ9126",FALSE,"WMEEJ3BA8EK774097",-77.02961,38.95961,2016-11-18 22:25:04,1479536704000
"1106 Holbrook Terrace NE, Washington, DC 20002, USA","CE","GOOD",63,"GOOD","EZ4290",FALSE,"WMEEJ3BA7EK762930",-76.98788,38.90809,2016-12-03 10:35:01,1480790101000
"799 D St SE, Washington, DC 20003, USA","CE","GOOD",100,"GOOD","EZ4279",FALSE,"WMEEJ3BA7EK768369",-76.99589,38.88377,2016-11-21 15:35:02,1479771302000
"1015 Kenilworth Avenue Northeast, Washington, DC 20019, USA","CE","GOOD",43,"GOOD","EF6538",TRUE,"WMEFJ5DA8GK139672",-76.94232,38.90318,2016-12-04 09:00:02,1480870802000
"1425 P St NW, Washington, DC 20005, USA","CE","GOOD",30,"GOOD","EZ4344",FALSE,"WMEEJ3BA3EK772709",-77.03291,38.90974,2016-11-26 04:25:03,1480163103000
"2307-2309 37th St NW, Washington, DC 20007, USA","CE","GOOD",51,"GOOD","EZ4234",FALSE,"WMEEJ3BA1EK766763",-77.073,38.92019,2016-11-12 23:55:03,1479023703000
"2520 13th St NW, Washington, DC 20009","CE","GOOD",33,"GOOD","EZ4224",FALSE,"WMEEJ3BA3EK764352",-77.02978,38.92291,2016-11-09 09:00:02,1478710802000
"11a N St NW, Washington, DC 20001, USA","CE","GOOD",66,"GOOD","R34046",FALSE,"WMEEJ3BA5EK737945",-77.00984,38.90729,2016-11-19 01:25:02,1479547502000
"6630 US-29, Washington, DC 20012, USA","CE","GOOD",51,"GOOD","R34026",FALSE,"WMEEJ3BA2EK736266",-77.02726,38.97138,2016-12-02 04:50:02,1480683002000
"10 G St NE, Washington, DC 20002, USA","CE","GOOD",100,"GOOD","EW7141",FALSE,"WMEEJ3BA4EK769706",-77.00772,38.89896,2016-11-18 08:05:02,1479485102000
"1780-1798 Bryant St NE, Washington, DC 20018, USA","CE","GOOD",62,"GOOD","R34136",TRUE,"WMEFJ5DAXGK139950",-76.97931,38.92134,2016-12-01 05:25:02,1480598702000
"1559-1599 Kennedy St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EU6662",FALSE,"WMEEJ3BA8EK748518",-77.03588,38.95627,2016-11-21 05:00:03,1479733203000
"65 Q St SW, Washington, DC 20024, USA","CE","GOOD",100,"GOOD","EZ4345",FALSE,"WMEEJ3BA1EK773227",-77.0112,38.87077,2016-11-19 09:35:03,1479576903000
"3525 S St NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","EZ4399",FALSE,"WMEEJ3BA0EK775857",-77.07051,38.91458,2016-11-22 19:50:02,1479873002000
"1800-1890 Summit Pl NW, Washington, DC 20009, USA","CE","GOOD",57,"GOOD","EU6681",FALSE,"WMEEJ3BA4EK748337",-77.04269,38.9264,2016-11-23 10:05:02,1479924302000
"415 Buchanan St NW, Washington, DC 20011, USA","CE","GOOD",48,"GOOD","EW7126",FALSE,"WMEEJ3BA3EK767512",-77.01807,38.94641,2016-11-29 01:00:02,1480410002000
"1309 19th St NW, Washington, DC 20036, USA","CE","GOOD",36,"GOOD","EZ4244",FALSE,"WMEEJ3BA9EK770642",-77.04272,38.90801,2016-11-11 10:55:02,1478890502000
"3701 Fessenden St NW, Washington, DC 20016, USA","CE","GOOD",69,"GOOD","EZ4253",FALSE,"WMEEJ3BA6EK768380",-77.07179,38.95474,2016-11-15 05:40:02,1479217202000
"1127 I St NE, Washington, DC 20002, USA","CE","GOOD",96,"GOOD","R34334",TRUE,"WMEFJ5DA2GK127954",-76.99051,38.90128,2016-11-24 05:05:02,1479992702000
"1627 Nicholson St NW, Washington, DC 20011, USA","CE","GOOD",48,"GOOD","EC0073",FALSE,"WMEEJ3BA4DK619254",-77.03763,38.96038,2016-11-12 03:30:02,1478950202000
"1445 Constitution Ave NE, Washington, DC 20002, USA","CE","GOOD",57,"GOOD","EZ9119",FALSE,"WMEEJ3BA4EK774257",-76.9839,38.89199,2016-11-19 06:15:02,1479564902000
"67 Q St SW, Washington, DC 20024, USA","CE","GOOD",45,"GOOD","EU6708",FALSE,"WMEEJ3BAXEK762582",-77.01127,38.87081,2016-11-24 14:00:03,1480024803000
"1300-1398 N Ohio St, Arlington, VA 22205, USA","CE","GOOD",42,"GOOD","EZ4352",FALSE,"WMEEJ3BA8EK770826",-77.14647,38.88354,2016-11-27 20:55:02,1480308902000
"1223-1227 Holbrook Terrace NE, Washington, DC 20002, USA","CE","GOOD",48,"GOOD","EZ4362",FALSE,"WMEEJ3BA0EK774384",-76.98583,38.90727,2016-11-24 10:20:02,1480011602000
"1812-1818 Shepherd St NE, Washington, DC 20018, USA","CE","GOOD",42,"GOOD","R34001",FALSE,"WMEEJ3BA2EK733979",-76.97934,38.9397,2016-11-24 07:35:02,1480001702000
"598 S St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","EZ4270",FALSE,"WMEEJ3BAXEK766907",-77.01968,38.91407,2016-11-18 01:30:03,1479461403000
"1301-1303 S Walter Reed Dr, Arlington, VA 22204, USA","CE","GOOD",71,"GOOD","R33792",TRUE,"WMEFJ5DA7GK140084",-77.08727,38.85969,2016-11-18 20:15:02,1479528902000
"433 Longfellow St NW, Washington, DC 20011, USA","CE","GOOD",54,"GOOD","EW7181",FALSE,"WMEEJ3BAXEK766079",-77.01963,38.95756,2016-11-27 16:05:03,1480291503000
"2024-2070 Crystal Dr, Arlington, VA 22202, USA","CE","GOOD",78,"GOOD","EZ4264",FALSE,"WMEEJ3BA5EK748279",-77.04949,38.85513,2016-11-19 11:55:02,1479585302000
"1902-1906 Kalorama Rd NW, Washington, DC 20009, USA","CE","GOOD",50,"GOOD","R33874",TRUE,"WMEFJ5DA9GK139079",-77.04543,38.9194,2016-11-23 11:30:02,1479929402000
"1210 Meigs Pl NE, Washington, DC 20002, USA","CE","GOOD",84,"GOOD","R34318",TRUE,"WMEFJ5DA7GK139730",-76.98563,38.90808,2016-11-22 04:15:02,1479816902000
"1259-1267 New Jersey Ave SE, Washington, DC 20303, USA","CE","GOOD",27,"GOOD","EZ4317",FALSE,"WMEEJ3BAXEK767295",-77.00383,38.87547,2016-11-16 08:35:02,1479314102000
"2733-2775 S Quincy St, Arlington, VA 22206, USA","CE","GOOD",78,"GOOD","R34161",TRUE,"WMEFJ5DA0GK140072",-77.08665,38.84139,2016-12-03 10:50:02,1480791002000
"2910 23rd St N, Arlington, VA 22201, USA","CE","GOOD",75,"GOOD","R33881",TRUE,"WMEFJ5DA8GK139624",-77.09895,38.89803,2016-12-01 14:05:02,1480629902000
"1003 Evarts St NE, Washington, DC 20018, USA","CE","GOOD",48,"GOOD","EZ4264",FALSE,"WMEEJ3BA5EK748279",-76.99213,38.92428,2016-11-21 17:50:03,1479779403000
"2601-2603 12th St NE, Washington, DC 20018, USA","CE","GOOD",31,"GOOD","R33799",TRUE,"WMEFJ5DA5GK139483",-76.99028,38.9237,2016-11-19 19:30:03,1479612603000
"1024 Irving St NE, Washington, DC 20017, USA","CE","GOOD",96,"GOOD","EU6679",FALSE,"WMEEJ3BA9EK750200",-76.99147,38.9286,2016-11-28 05:55:02,1480341302000
"4200-4298 9th St N, Arlington, VA 22203, USA","CE","GOOD",36,"GOOD","EZ4355",FALSE,"WMEEJ3BA0EK768164",-77.11118,38.88104,2016-11-15 13:20:03,1479244803000
"1110 N Johnson St, Arlington, VA 22201","CE","GOOD",42,"GOOD","EZ4244",FALSE,"WMEEJ3BA9EK770642",-77.09963,38.88634,2016-11-09 18:35:03,1478745303000
"5201-5299 44th St NW, Washington, MD 20016, USA","CE","GOOD",15,"GOOD","EK6782",FALSE,"WMEEJ3BA6DK622947",-77.08617,38.95734,2016-11-17 02:20:03,1479378003000
"1740 Gainesville St SE, Washington, DC 20020, USA","CE","GOOD",100,"GOOD","EW7149",FALSE,"WMEEJ3BA3EK767655",-76.97928,38.85521,2016-11-23 19:45:02,1479959102000
"5716 Chillum Pl NE, Washington, DC 20011, USA","CE","GOOD",78,"GOOD","EW7188",FALSE,"WMEEJ3BA0EK763725",-77.00258,38.95931,2016-11-21 03:20:02,1479727202000
"1307 R St NW, Washington, DC 20009, USA","CE","GOOD",21,"GOOD","EZ4308",FALSE,"WMEEJ3BA1EK764737",-77.03003,38.91267,2016-11-12 13:15:02,1478985302000
"4823 Sargent Rd NE, Washington, DC 20017, USA","CE","GOOD",60,"GOOD","EU6622",FALSE,"WMEEJ3BA4EK768135",-76.98934,38.94819,2016-11-30 13:40:02,1480542002000
"1230-1232 I St NE, Washington, DC 20002, USA","CE","GOOD",100,"GOOD","EU6640",FALSE,"WMEEJ3BA9EK766588",-76.98898,38.90134,2016-11-27 16:50:01,1480294201000
"1219 Decatur St NW, Washington, DC 20011, USA","CE","GOOD",65,"GOOD","R33647",TRUE,"WMEFJ5DA6GK078306",-77.02753,38.9483,2016-11-17 10:05:02,1479405902000
"2422 39th St NW, Washington, DC 20007, USA","CE","GOOD",39,"GOOD","EZ4291",FALSE,"WMEEJ3BA6EK766483",-77.07707,38.92146,2016-11-30 15:15:02,1480547702000
"3901-3915 Fulton St NW, Washington, DC 20007, USA","CE","GOOD",66,"GOOD","EZ4319",FALSE,"WMEEJ3BA5EK762392",-77.07756,38.92623,2016-11-26 16:50:02,1480207802000
"1516 Portal Dr NW, Washington, DC 20012, USA","CE","GOOD",45,"GOOD","EZ9117",FALSE,"WMEEJ3BA5EK772484",-77.03554,38.99067,2016-11-20 09:40:02,1479663602000
"3200 39th St NW, Washington, DC 20016, USA","CE","GOOD",87,"GOOD","EC6580",TRUE,"WMEFJ5DA7GK127609",-77.07707,38.93207,2016-12-02 07:20:02,1480692002000
"1658 Park Rd NW, Washington, DC 20010, USA","CE","GOOD",51,"GOOD","EU6611",FALSE,"WMEEJ3BA5EK764434",-77.03816,38.93231,2016-11-26 06:50:02,1480171802000
"4215 39th St NW, Washington, DC 20016, USA","CE","GOOD",37,"GOOD","EC6536",TRUE,"WMEFJ5DAXGK139365",-77.07703,38.94368,2016-11-30 07:15:03,1480518903000
"1345 F St NW, Washington, DC 20004, USA","CE","GOOD",100,"GOOD","FD9858",FALSE,"WMEEJ3BA9EK748284",-77.03122,38.89737,2016-11-16 08:45:02,1479314702000
"801 N Glebe Rd, Arlington, VA 22203, USA","CE","GOOD",36,"GOOD","EZ4236",FALSE,"WMEEJ3BA2EK769459",-77.1143,38.88039,2016-12-02 09:35:02,1480700102000
"1353 Florida Ave NW, Washington, DC 20009, USA","CE","GOOD",50,"GOOD","R34426",TRUE,"WMEFJ5DA6GK123597",-77.03156,38.92027,2016-11-25 16:35:02,1480120502000
"2119 N Sycamore St, Arlington, VA 22205, USA","CE","GOOD",57,"GOOD","EF6668",FALSE,"WMEEJ3BA7EK763642",-77.15621,38.88853,2016-11-28 00:25:02,1480321502000
"2418 10th St NE, Washington, DC 20018, USA","CE","GOOD",43,"GOOD","EF6520",TRUE,"WMEFJ5DA9GK138966",-76.99248,38.92219,2016-11-30 07:50:02,1480521002000
"730 24th St NW, Washington, DC 20037, USA","CE","GOOD",72,"GOOD","EZ4238",FALSE,"WMEEJ3BAXEK762632",-77.05144,38.89944,2016-11-29 08:20:02,1480436402000
"2415 2nd St NE, Washington, DC 20002, USA","CE","GOOD",81,"GOOD","EC6554",TRUE,"WMEFJ5DA3GK125789",-77.00348,38.92179,2016-11-12 13:05:03,1478984703000
"5121 3rd St NW, Washington, DC 20011, USA","CE","GOOD",36,"GOOD","EU6631",FALSE,"WMEEJ3BA3EK766361",-77.01589,38.95292,2016-12-03 01:25:02,1480757102000
"1636 Lyman Pl NE, Washington, DC 20002, USA","CE","GOOD",90,"GOOD","R33876",TRUE,"WMEFJ5DA8GK139770",-76.97942,38.905,2016-11-21 01:50:02,1479721802000
"2200 South Dakota Ave NE, Washington, DC 20018","CE","GOOD",62,"GOOD","R34135",TRUE,"WMEFJ5DAXGK139933",-76.95795,38.91994,2016-11-09 16:30:02,1478737802000
"852-876 11th St NW, Washington, DC 20001, USA","CE","GOOD",39,"GOOD","R34013",FALSE,"WMEEJ3BA0EK736119",-77.02715,38.90042,2016-11-16 09:00:02,1479315602000
"4239 Blagden Ave NW, Washington, DC 20011, USA","CE","GOOD",34,"GOOD","EF6573",TRUE,"WMEFJ5DAXGK139074",-77.04434,38.94353,2016-12-01 23:40:02,1480664402000
"5201 New Hampshire Ave NW, Washington, DC 20011, USA","CE","GOOD",57,"GOOD","EU6642",FALSE,"WMEEJ3BA4EK763811",-77.01131,38.95373,2016-11-14 15:15:03,1479165303000
"7035-7041 Western Ave, Washington, MD 20015, USA","CE","GOOD",46,"GOOD","R34433",TRUE,"WMEFJ5DA2GK140526",-77.06003,38.98088,2016-11-17 17:45:02,1479433502000
"1000-1026 31st St NW, Washington, DC 20007, USA","CE","GOOD",27,"GOOD","R34017",FALSE,"WMEEJ3BA6EK735931",-77.06114,38.90299,2016-11-30 09:35:02,1480527302000
"3100-3110 Newton St NE, Washington, DC 20018, USA","CE","GOOD",100,"GOOD","EZ4344",FALSE,"WMEEJ3BA3EK772709",-76.96473,38.93414,2016-11-26 22:10:02,1480227002000
"2605 Monroe St NE, Washington, DC 20018","CE","GOOD",75,"GOOD","EZ4400",FALSE,"WMEEJ3BA3EK775061",-76.96974,38.93309,2016-11-09 10:35:02,1478716502000
"1115 Penn St NE, Washington, DC 20002, USA","CE","GOOD",63,"GOOD","EW7175",FALSE,"WMEEJ3BA4EK748712",-76.98859,38.90692,2016-11-12 20:45:03,1479012303000
"1011 24th St NW, Washington, DC 20037, USA","CE","GOOD",66,"GOOD","EZ9118",FALSE,"WMEEJ3BA9EK774139",-77.05135,38.90343,2016-11-15 10:50:02,1479235802000
"1209-1211 33rd St NW, Washington, DC 20007, USA","CE","GOOD",60,"GOOD","EU6651",FALSE,"WMEEJ3BA3EK766618",-77.06605,38.90549,2016-11-26 09:25:02,1480181102000
"2249-2299 H St NW, Washington, DC 20052, USA","CE","GOOD",87,"GOOD","EU6686",FALSE,"WMEEJ3BA2EK762625",-77.04949,38.89964,2016-11-17 16:15:02,1479428102000
"3838-3844 Woodley Rd NW, Washington, DC 20016, USA","CE","GOOD",100,"GOOD","EF6688",FALSE,"WMEEJ3BA2EK767789",-77.07564,38.93214,2016-11-26 18:00:03,1480212003000
"606 Madison St NW, Washington, DC 20011, USA","CE","GOOD",45,"GOOD","EW7208",FALSE,"WMEEJ3BA3EK768644",-77.02142,38.95853,2016-11-16 04:50:02,1479300602000
"120 Varnum St NE, Washington, DC 20011, USA","CE","GOOD",21,"GOOD","EU6660",FALSE,"WMEEJ3BA9EK748043",-77.00496,38.9429,2016-11-12 23:10:03,1479021003000
"1300-1310 Montague St NW, Washington, DC 20011, USA","CE","GOOD",54,"GOOD","EW7122",FALSE,"WMEEJ3BA1EK767315",-77.03106,38.95925,2016-11-18 03:15:04,1479467704000
"3501 Potomac Ave, Arlington, VA 22213, USA","CE","GOOD",48,"GOOD","EC0009",FALSE,"WMEEJ3BA9DK625647",-77.05072,38.84482,2016-11-26 13:10:03,1480194603000
"3407 29th St NW, Washington, DC 20008, USA","CE","GOOD",21,"GOOD","EZ4315",FALSE,"WMEEJ3BA9EK761603",-77.05982,38.93471,2016-11-22 20:55:02,1479876902000
"1244 Potomac St NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","EU6655",FALSE,"WMEEJ3BA0EK762283",-77.0653,38.90669,2016-12-03 21:55:02,1480830902000
"6 Adams St NW, Washington, DC 20001, USA","CE","GOOD",69,"GOOD","EZ4216",FALSE,"WMEEJ3BAXEK753476",-77.00943,38.92021,2016-11-14 05:15:02,1479129302000
"1711 Clarendon Blvd, Arlington, VA 22209, USA","CE","GOOD",12,"GOOD","EW7143",FALSE,"WMEEJ3BA4EK766675",-77.0779,38.89322,2016-12-01 06:45:02,1480603502000
"3835 Fessenden St NW, Washington, DC 20016, USA","CE","GOOD",27,"GOOD","R34022",FALSE,"WMEEJ3BA1EK736775",-77.07608,38.95474,2016-11-28 03:25:02,1480332302000
"146 Uhland Terrace NE, Washington, DC 20002","CE","GOOD",30,"GOOD","EZ4239",FALSE,"WMEEJ3BA6EK767956",-77.0048,38.91757,2016-11-10 02:55:02,1478775302000
"5131 7th St NW, Washington, DC 20011, USA","CE","GOOD",42,"GOOD","EZ4305",FALSE,"WMEEJ3BA6EK761753",-77.02209,38.95283,2016-11-27 18:25:03,1480299903000
"1295-1331 S Eads St, Arlington, VA 22202, USA","CE","GOOD",59,"GOOD","R34172",TRUE,"WMEFJ5DA4GK127860",-77.05388,38.8619,2016-11-12 05:10:03,1478956203000
"1215 N Fort Myer Dr, Arlington, VA 22209, USA","CE","GOOD",100,"GOOD","R34019",FALSE,"WMEEJ3BA7EK735520",-77.0749,38.88887,2016-11-27 14:50:02,1480287002000
"208 Oneida St NE, Washington, DC 20011, USA","CE","GOOD",33,"GOOD","EZ9115",FALSE,"WMEEJ3BA5EK771545",-77.00447,38.96203,2016-11-19 19:05:02,1479611102000
"2600 Franklin Rd, Arlington, VA 22201, USA","CE","GOOD",36,"GOOD","EZ4232",FALSE,"WMEEJ3BA6EK766497",-77.08944,38.89073,2016-11-14 21:05:03,1479186303000
"3452-3476 New Mexico Ave NW, Washington, DC 20016, USA","CE","GOOD",31,"GOOD","EC6571",TRUE,"WMEFJ5DA4GK125879",-77.0869,38.9351,2016-11-30 12:00:02,1480536002000
"1200 N Herndon St, Arlington, VA 22201, USA","CE","GOOD",100,"GOOD","EK6728",FALSE,"WMEEJ3BA4DK625667",-77.09654,38.88804,2016-11-16 12:20:03,1479327603000
"3111-3199 10th St NE, Washington, DC 20017, USA","CE","GOOD",93,"GOOD","R34023",FALSE,"WMEEJ3BA8EK736370",-76.9924,38.92929,2016-11-30 02:35:02,1480502102000
"3010 Ordway St NW, Washington, DC 20008, USA","CE","GOOD",100,"GOOD","R34063",FALSE,"WMEEJ3BA5EK733183",-77.06156,38.93597,2016-11-28 16:00:02,1480377602000
"3701-3713 Fulton St NW, Washington, DC 20007, USA","CE","GOOD",18,"GOOD","EF6595",TRUE,"WMEFJ5DA4GK140236",-77.07347,38.92627,2016-12-03 08:00:03,1480780803000
"1204 N Oak St, Arlington, VA 22209, USA","CE","GOOD",72,"GOOD","EW7163",FALSE,"WMEEJ3BAXEK748634",-77.07388,38.88856,2016-11-25 11:55:02,1480103702000
"1421-1423 5th St NW, Washington, DC 20001, USA","CE","GOOD",36,"GOOD","EW7153",FALSE,"WMEEJ3BA9EK766641",-77.01891,38.9093,2016-12-01 18:20:02,1480645202000
"2001-2029 G St NW, Washington, DC 20052, USA","CE","GOOD",18,"GOOD","R34159",TRUE,"WMEFJ5DA0GK139942",-77.04543,38.89836,2016-11-15 06:15:02,1479219302000
"3435 Yuma St NW, Washington, DC 20008, USA","CE","GOOD",12,"GOOD","R34002",FALSE,"WMEEJ3BA3EK733974",-77.06674,38.94626,2016-12-04 21:00:03,1480914003000
"1684-1698 N Lynn St, Arlington, VA 22209, USA","CE","GOOD",25,"GOOD","R34424",TRUE,"WMEFJ5DA7GK139887",-77.0709,38.8942,2016-12-04 15:25:02,1480893902000
"1215 Meigs Pl NE, Washington, DC 20002, USA","CE","GOOD",18,"GOOD","R34321",TRUE,"WMEFJ5DA8GK127828",-76.98616,38.90826,2016-11-28 15:05:02,1480374302000
"1706 Independence Ave SE, Washington, DC 20003, USA","CE","GOOD",53,"GOOD","R33877",TRUE,"WMEFJ5DA5GK138950",-76.98039,38.88766,2016-11-19 02:20:02,1479550802000
"225-227 Channing St NE, Washington, DC 20002","CE","GOOD",63,"GOOD","EK6753",FALSE,"WMEEJ3BA4DK621571",-77.00249,38.92235,2016-11-10 03:05:02,1478775902000
"2100-2110 3rd St NE, Washington, DC 20002, USA","CE","GOOD",87,"GOOD","EZ4277",FALSE,"WMEEJ3BA0EK770982",-77.00208,38.91826,2016-11-17 13:45:02,1479419102000
"1063 31st St NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","EU6638",FALSE,"WMEEJ3BA1EK767301",-77.06114,38.90443,2016-11-22 13:45:03,1479851103000
"8 Snows Ct NW, Washington, DC 20037, USA","CE","GOOD",57,"GOOD","EW7126",FALSE,"WMEEJ3BA3EK767512",-77.05234,38.9016,2016-11-28 00:00:02,1480320002000
"901 30th St NW, Washington, DC 20007","CE","GOOD",15,"GOOD","R34041",FALSE,"WMEEJ3BA4EK736995",-77.05914,38.90281,2016-11-09 09:00:02,1478710802000
"6669 32nd Pl NW, Washington, DC 20015, USA","CE","GOOD",100,"GOOD","EZ4334",FALSE,"WMEEJ3BA0EK771081",-77.05928,38.97673,2016-11-16 09:30:02,1479317402000
"2323-2405 37th St NW, Washington, DC 20007, USA","CE","GOOD",9,"GOOD","EC6584",TRUE,"WMEFJ5DA8GK127487",-77.07307,38.92091,2016-12-01 10:15:02,1480616102000
"4551 Fort Dr NW, Washington, DC 20016, USA","CE","GOOD",39,"GOOD","R34025",FALSE,"WMEEJ3BA3EK736275",-77.07853,38.94927,2016-11-29 03:30:02,1480419002000
"315 Evarts St NE, Washington, DC 20002, USA","CE","GOOD",100,"GOOD","EW7115",FALSE,"WMEEJ3BA8EK769742",-77.00134,38.92449,2016-11-20 22:15:03,1479708903000
"388 4th St SW, Washington, DC 20024, USA","CE","GOOD",39,"GOOD","EU6686",FALSE,"WMEEJ3BA2EK762625",-77.01742,38.88402,2016-11-11 14:45:02,1478904302000
"3806 Porter St NW, Washington, DC 20016, USA","CE","GOOD",31,"GOOD","EP0027",TRUE,"WMEFJ5DA6GK125091",-77.0745,38.93686,2016-12-03 04:10:02,1480767002000
"824 11th St NE, Washington, DC 20002, USA","CE","GOOD",50,"GOOD","R34150",TRUE,"WMEFJ5DA4GK141855",-76.99157,38.9009,2016-11-23 17:45:02,1479951902000
"1207 Holbrook St NE, Washington, DC 20002","CE","GOOD",100,"GOOD","EW7114",FALSE,"WMEEJ3BA3EK768420",-76.9844,38.90172,2016-11-09 08:25:02,1478708702000
"3438 S Wakefield St, Arlington, VA 22206, USA","CE","GOOD",9,"GOOD","R34066",FALSE,"WMEEJ3BA3EK732887",-77.09151,38.83414,2016-12-03 04:20:02,1480767602000
"435 Hamilton St NW, Washington, DC 20011, USA","CE","GOOD",24,"GOOD","EW7134",FALSE,"WMEEJ3BAXEK768432",-77.01903,38.95318,2016-11-24 22:10:02,1480054202000
"3018 Porter St NW, Washington, DC 20008, USA","CE","GOOD",48,"GOOD","EZ4260",FALSE,"WMEEJ3BA6EK748470",-77.06165,38.93731,2016-11-18 04:10:02,1479471002000
"1747-1749 S St NW, Washington, DC 20009, USA","CE","GOOD",36,"GOOD","EU6694",FALSE,"WMEEJ3BA1EK762065",-77.04106,38.91414,2016-11-19 22:15:03,1479622503000
"1415 Howard Rd SE, Washington, DC 20020, USA","CE","GOOD",93,"GOOD","EW7142",FALSE,"WMEEJ3BA0EK770769",-76.98916,38.85956,2016-11-21 19:40:03,1479786003000
